MAT_NO,ORDER_NO,WHOLE_BACKLOG,FIN_CUT_TIME,SLAB_THICK,SLAB_LEN,SLAB_WIDTH,WIDTH_TOP_SLAB,WIDTH_BOT_SLAB,SLAB_WT,SLAB_DEST,BG_MAT_STATUS,STOCK_NO,ST_NO,QUALITY_GRADE,ORDER_STATUS,ORDER_TYPE_CODE,INNER_DELIVY_DATE,DELIVY_WEEK_FLAG,
1712903025100,,10010000000000000,20171004194929,242,10.579,1642,1642,1515,31.9,01,09,H31,DT0159D1, ,,,,,
1712903025200,,20030000000000000,20171004200016,242,10.579,1642,1642,1642,33.1,08,09,H33,DT0144D1,1,,,,,
1712903025400,L7DC006279,200300050C0000000,20171004202140,242,10.579,1642,1642,1642,33.1,08,01,H33,DT0144D1,1,3H,QZA,20171130,Y,
1712903120500,,20030005040000000,20171004211441,242,10.579,1642,1650,1650,33.1,08,09,H33,DT0148D1,1,,,,,
1712904210100,,10010020000000000,20171004190431,239,8.7,1142,0,0,18.68,01,09,H31,DU5410A1,1,,,,,
1712904210100,,10010020000000000,20171004190431,239,8.7,1142,0,0,18.68,01,09,H31,DU5410A1,1,,,,,
1712904210400,I7A0030280,10010000000000000,20171004192756,245,9.518,1150,1150,1150,21,01,12,H31,EU5410A6,1,42,QHA,20171030,A,
1712904215100, ,10010020000000000,20171004190537,241,9.2,1345,1345,1305,23.25,01,09,H31,DU5410A1, ,,,,,
1712904215100, ,10010020000000000,20171004190537,241,9.2,1345,1345,1305,23.25,01,09,H31,DU5410A1, ,,,,,
1712904415600,X7BC005343,10010020000000000,20171004212911,245,10.018,1350,1350,1350,26.03,01,10,H31,EU5410A6,1,43,QZA,20171031,Y,
1712904815800,X7EC001632,10010020000000000,20171005213140,239,9.6,1000,1000,1000,18.31,01,12,H31,JT5417A6,1,43,QZA,20171031,C,
1712904910100,,10010020000000000,20171006091942,242,8.45,990,0,0,16.06,01,09,H31,GT5444C1,1,,,,,
1712904910800,X7EC001654,10011010000000030,20171006100451,239,10.911,992,0,0,20.53,01,12,H31,JT5417A6,1,43,QZA,20171031,Y,
1712904915100,,10010020000000000,20171006091945,242,8.55,990,0,0,16.25,01,09,H31,GT5444C1,1,,,,,
1712905010300,X7EC001655,10011010000000030,20171006102817,239,9.52,992,0,0,17.93,01,10,H31,JT5417A6,1,43,QZA,20171031,Y,
1712905015200,,10011010000000030,20171006102300,239,10.911,992,0,0,20.65,01,09,H31,JT5417A6,1,,,,,
1712905115700, ,10010020000000000,20171006120806,239,9.3,1000,975,1000,17.43,01,09,H31,DT5427A1, ,,,,,
1712905210100,,10010020000000000,20171007074358,247,9.757,1200,1200,1200,22.69,01,09,S11,DR4244E9,1,,,,,
1712905210600, ,10010020000000000,20171007082644,239,10.897,1292,1292,1172,25.09,01,09,H31,ER4212A1, ,,,,,
1712905215100,,10010020000000000,20171007074519,247,10.339,1450,1450,1450,29.06,01,09,S11,DR4244E9,1,,,,,
1712905215300,,10010020000000000,20171007080105,239,9.614,1442,1450,1450,26.1,01,09,H31,ER4212A1,1,,,,,
1712905215400,,10010020000000000,20171007080841,239,9.61,1442,1450,1450,26,01,09,H31,ER4212A1,1,,,,,
1712905215500,,10010020000000000,20171007081611,239,9.514,1442,1450,1450,25.8,01,09,H31,ER4212A1,1,,,,,
1712905215600,,10010020000000000,20171007082342,239,9.514,1442,1450,1450,25.9,01,09,H31,ER4212A1,1,,,,,
1712905310500, ,10010020000000000,20171007095746,239,8.8,1292,1275,1292,21.4,01,09,H31,DR4244E9, ,,,,,
1712905315600, ,10010020000000000,20171007095837,239,9.25,1442,1425,1442,25.31,01,09,H31,DR4244E9, ,,,,,
1712905610100, ,10010011100000030,20171005113919,237,8,1350,1245,1350,19.1,01,09,H31,GT5444C1, ,,,,,
1712905615100, ,10010011100000030,20171005113916,237,8.5,1350,1245,1350,20.59,01,09,H31,GT5444C1, ,,,,,
1712905710600,M7FC004355,10010011100000000,20171005233807,247,8.406,1300,1300,1180,20.37,01,01,H31,DU4220A1, ,43,QZA,20171031,C,
1712905710700,M7EC010731,10010011200000000,20171005234918,247,10.932,1300,1300,1300,27.55,01,00,S11,DU4220A1,1,43,QZA,20171130,C,
1712906210300,M7FC004549,10010011100000000,20171005061833,247,8.317,1520,1520,1520,24.512,01,12,H31,DU6220A1,1,43,QZA,20171031,Y,
1712906210400,M7EC010828,10010017100000000,20171005062535,247,8.313,1510,1510,1510,24.339,01,10,H31,DU6220A1,1,43,QZA,20171130,C,
1712906215300,M7EC010828,10010017100000000,20171005061908,247,8.117,1510,1510,1510,23.765,01,10,H31,DU6220A1,1,43,QZA,20171130,C,
1712906510500,,100100110H0000040,20171005113031,239,9.5,1350,1350,1350,24.37,01,09,H31,GT4444C1,1,,,,,
1712906515600,,100100110H0000040,20171005113025,243,9.5,1345,0,0,24.71,01,09,H31,GT4444C1,1,,,,,
1712906615300,LK4BM12004,100100110H0000040,20171005101431,247,10.547,1350,1350,1350,27.78,01,02,H31,GR4150E2,1,43,QZA,20171031,A,
1712906710700,L7EC010240,100100110H0000000,20171005223847,239,9.828,1192,1092,1192,20.81,01,01,H31,GR4250E1, ,43,QZA,20171031,C,
1712907415100,I7BC000447,10015000000000000,20171006133240,239,8.298,1242,1250,1250,19.4,01,02,H31,EU7813A6,1,42,QZA,20171031,C,
1712908025400,O7D0001484,20030002300000200,20171006130123,250,8.218,1450,0,0,23.21,08,01,H31,AQ1580D1,1,41,QZA,20171130,C,
1712908025500,L7E0004370,B0010011020000020,20171006131300,245,10,1530,1530,1425,29.09,01,10,H31,AN1122Z2, ,43,QZA,20171031,C,
1712908110100,N7KC000717,100100050C0840000,20171010052730,247,10.717,1250,1250,1250,25.97,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908110200,L7FC003199,100100110H0000000,20171010053541,247,10.451,1250,1250,1250,25.32,01,00,S11,IR6253E1,1,41,QZA,20171031,C,
1712908110300,L7LC009154,100100110H0000000,20171010054342,247,10.229,1250,1250,1250,24.78,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908110400,L7DC005258,100100110H0000000,20171010055116,247,9.569,1250,1250,1250,23.18,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908110500,L7LC009170,100100110H0000000,20171010055913,247,10.107,1250,1250,1250,24.49,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908110600,L7FC003200,100100110H0000000,20171010060651,247,9.727,1250,1250,1250,23.56,01,00,S11,IR6253E1,1,43,QZA,20171031,C,
1712908115100,L7LC009760,100100110H0000000,20171010052606,247,10.68,1450,1450,1450,30.02,01,00,S11,IR6253E1,1,43,QZA,20171031,C,
1712908115200,L7LC009158,100100110H0000000,20171010053417,247,10.387,1450,1450,1450,29.19,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908115300,L7DC005249,100100170H0000000,20171010054258,247,11.079,1450,1450,1450,31.14,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908115400,L7KC002393,100100110H0000007,20171010055148,247,11.151,1450,1450,1450,31.34,01,01,S11,IR6253E1,1,41,QZA,20170930,Y,
1712908115500,L7FC003221,100100110H0000000,20171010060035,247,11.029,1450,1450,1450,31,01,01,S11,IR6253E1,1,43,QZA,20171031,C,
1712908115600,L7LC009738,100100110H0000000,20171010060919,247,11.029,1450,1450,1450,31,01,00,S11,IR6253E1,1,43,QZA,20171031,C,
1712908210100,L7DC005258,100100110H0000000,20171010061438,247,9.917,1250,1250,1250,24.03,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908310100,L7FC003199,100100110H0000000,20171010070209,247,10.588,1250,1250,1250,25.65,01,01,S11,IR6253E1,1,41,QZA,20171031,C,
1712908310200,L7LC009156,100100110H0000000,20171010071034,247,10.509,1250,1250,1250,25.46,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908310300,L7LC009156,100100110H0000000,20171010071847,247,10.507,1250,1250,1250,25.46,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908310400,L7KC002554,100100110H0000007,20171010072647,247,10.271,1250,1250,1250,24.88,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908310500,L7KC002554,100100110H0000007,20171010073445,247,10.154,1250,1250,1250,24.6,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908315100,L7FC003253,100100110H0000000,20171010070112,247,10.826,1450,1450,1450,30.43,01,00,S11,IR6253E1,1,43,QZA,20171031,C,
1712908315200,L7DC005272,100100110H0000000,20171010070919,247,10.83,1450,1450,1450,30.44,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908315300,LK4BM06002,100100110H0000030,20171010071645,247,10.082,1450,1450,1450,28.33,01,00,S11,IR6253E1,1,43,QZA,20171027,A,
1712908315400,LK4BM06002,100100110H0000030,20171010072405,247,10.082,1450,1450,1450,28.33,01,00,S11,IR6253E1,1,43,QZA,20171027,A,
1712908315500,LK4BM06002,100100110H0000030,20171010073130,247,10.08,1450,1450,1450,28.33,01,00,S11,IR6253E1,1,43,QZA,20171027,A,
1712908410100,L7DC005837,100100110H0000007,20171010074249,247,10.15,1100,1100,1250,22.68,01,00,S11,IR6253E1,1,43,QZA,20171031,C,
1712908415100,L7EC008995,100100110H0000000,20171010073531,247,9.92,1450,1345,1450,26.59,01,01,H31,IR6253E1, ,43,QZA,20170930,Y,
1712908415700,L7EC009271,100100110H0000000,20171010082831,247,8.917,1350,1350,1350,23.21,01,12,H31,IR6253E1,1,43,QZA,20170930,Y,
1712908510100,L7KC002391,100100110H0000000,20171010083537,247,11.361,1100,1100,1100,24.22,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908510200,L7KC002391,100100110H0000000,20171010084440,247,11.282,1100,1100,1100,24.05,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908510300,L7KC002391,100100110H0000000,20171010085305,247,11.28,1100,1100,1100,24.05,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908510400,L7KC002391,100100110H0000000,20171010090132,247,11.28,1100,1100,1100,24.05,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908510500,L7LC009155,100100110H0000000,20171010091007,247,11.432,1100,1100,1100,24.37,01,01,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908510600,L7KC002388,100100110H000000D,20171010091840,247,11.432,1100,1100,1100,24.37,01,01,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908515100,L7KC002554,100100110H0000007,20171010083707,247,10.267,1250,1250,1350,25.41,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908515200,L7KC002554,100100110H0000007,20171010084513,247,10.271,1250,1250,1250,24.88,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908515300,L7KC002554,100100110H0000007,20171010085259,247,10.271,1250,1250,1250,24.88,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908515400,L7KC002391,100100110H0000000,20171010090028,247,9.931,1250,1250,1250,24.06,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908515500,L7DC005258,100100110H0000000,20171010090805,247,10.059,1250,1250,1250,24.37,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908515600,L7DC005258,100100110H0000000,20171010091541,247,10.061,1250,1250,1250,24.37,01,00,S11,IR6253E1,1,43,QZA,20170930,Y,
1712908610700,L7EC010471,100300050C0000000,20171010101322,247,10.581,1100,1100,1100,22.93,08,00,S11,IR6253E1,1,41,QZA,20171031,C,
1712908615700,N7KC000808,100100110H0240000,20171010101340,247,10.483,1250,1250,1250,25.81,01,00,S11,IR6253E1,1,44,QZA,20171031,Y,
1712908925100,L7EC011268,20030003040000000,20171004235051,242,8.917,1577,1577,1577,26.714,08,01,H31,DT0148D1, ,3H,QZA,20171130,C,
1712909020100, ,100100110H0060000,20171005144937,242,10.79,1646,1646,1515,31.81,01,09,H31,DT0159D1, ,,,,,
1712909025100, ,100100110H0060000,20171005145032,242,10.79,1646,1646,1515,31.93,01,09,H31,DT0159D1, ,,,,,
1712909220600,I7A0030032,10010000000000000,20171005165754,242,8.208,1692,1692,1617,26,01,01,H31,DT0148D1,1,43,QEA,20171021,A,
1712909225600,I7A0030088,10010000000000000,20171005165652,242,8.21,1692,1692,1617,26.09,01,01,H31,DT0148D1,1,43,QEA,20171021,A,
1712909520400,,10010000000000000,20171006083815,242,9.55,1742,0,0,32.06,01,09,H31,DQ0139D1,1,,,,,
1712909520500,,10010000000000000,20171006084640,242,8.218,1742,0,0,27.46,01,09,H31,DQ0139D1,1,,,,,
1712909525400,,10010000000000000,20171006083821,242,9.575,1742,0,0,31.87,01,09,H31,DQ0139D1,1,,,,,
1712909525500,M7KC002289,10010011200000000,20171006084634,242,8.119,1742,0,0,26.93,01,12,H31,DQ0139D1,1,43,QZA,20171031,C,
1712909620400, ,10010000000000000,20171006093711,242,10.488,1742,1745,1745,34.93,01,09,H31,DQ0139D1,1,,,,,
1712909625400, ,10010000000000000,20171006093733,242,10.716,1742,1745,1745,35.81,01,09,H31,DQ0139D1,1,,,,,
1712909720100,,10010000000000000,20171006055353,242,9.241,1642,0,0,28.59,01,09,H31,DT0159D1,1,,,,,
1712909720200,,10010000000000000,20171006060357,246,10.975,1646,0,0,34.75,01,09,H31,DQ0139D1,1,,,,,
1712909720300,,10010000000000000,20171006061435,242,11.313,1642,0,0,35.18,01,09,H31,DQ0139D1,1,,,,,
1712909720400,,10010000000000000,20171006062440,242,11.317,1642,0,0,35.12,01,09,H31,DQ0139D1,1,,,,,
1712909725100,,10010000000000000,20171006055355,242,9.378,1642,0,0,29.09,01,09,H31,DT0159D1,1,,,,,
1712909725200,,10010000000000000,20171006060401,246,10.975,1646,0,0,34.75,01,09,H31,DQ0139D1,1,,,,,
1712909725300,,10010000000000000,20171006061439,242,11.315,1642,0,0,35.15,01,09,H31,DQ0139D1,1,,,,,
1712909725400,,10010000000000000,20171006062455,242,11.313,1642,0,0,35.18,01,09,H31,DQ0139D1,1,,,,,
1712910020400, ,10010000000000000,20171006101112,245,9.5,1745,1710,1745,32.12,01,09,H31,AN6666Z1, ,,,,,
1712910020400, ,10010000000000000,20171006101112,245,9.5,1745,1710,1745,32.12,01,09,H31,AN6666Z1, ,,,,,
1712910320100,L7EC011413,100100110H0000000,20171007072049,242,11.671,1740,1631,1740,37.5,01,10,H31,IU3840E9, ,3H,QZA,20171130,C,
1712910325100,,10010005H00000000,20171007072056,242,11.671,1740,1631,1740,37.53,01,09,H31,IU3840E9, ,,,,,
1712910325500,,10010005H000000A0,20171007074922,242,5.8,1642,0,0,18.15,01,09,H31,AN4444Z1,1,,,,,
1712910420400, ,10010000000000000,20171006230143,247,8.4,1750,1715,1750,28.31,01,09,H31,AN8888Z1, ,,,,,
1712910425100,I7A0029860,10010000000000000,20171006222946,242,11.669,1730,1635,1730,37.62,01,01,H31,IU4880D1, ,42,QEA,20171014,A,
1712910425400, ,10010000000000000,20171006230152,247,9.75,1740,1715,1740,33,01,09,H31,AN8888Z1, ,,,,,
1712911120200, ,10010005700000000,20171005094016,246,9.7,1446,0,0,27.1,01,19,H31,AN4444Z1, ,,,,,
1712911120300, ,10010005700000000,20171005094808,246,10.239,1446,0,0,28.59,01,19,H31,AN4444Z1, ,,,,,
1712911125200, ,10010005700000000,20171005093752,246,9.75,1446,0,0,27.37,01,19,H31,AN4444Z1, ,,,,,
1712911125300,,10010000000000000,20171005094617,246,10.939,1446,0,0,30.56,01,09,H31,AN4444Z1, ,,,,,
1712911125500,M7EC010907,20030005700000000,20171005100255,246,10.666,1446,0,0,29.68,08,01,H31,DT3850D9,1,43,QZA,20171130,C,
1712911220500, ,10010000000000000,20171005143853,242,8.75,1546,1515,1546,25.71,01,19,H31,AN2233Z1, ,,,,,
1712911225500, ,10010000000000000,20171005144819,242,8.8,1542,1515,1542,26.21,01,19,H31,AN2233Z1, ,,,,,
1712911420700,M7DC004542,10010005H000000F0,20171005133919,242,8.677,1392,1392,1267,21.59,01,11,H31,DT3851D1, ,43,QZA,20171031,C,
1712912320100,,10010000000000000,20171006231311,242,8.6,1750,0,0,28.81,01,09,H31,AN4444Z1,1,,,,,
1712912325100,,10010000000000000,20171006231306,239,8.652,1744,0,0,28.81,01,09,H31,AN4444Z1,1,,,,,
1712912425100,,10010000000000000,20171006235135,250,9.238,1750,1750,1750,31.75,01,09,S11,DT3851D2,9,,,,,
1712912425200,,10010000000000000,20171007000026,250,8.769,1750,1750,1750,30.14,01,09,S11,DT3851D2,9,,,,,
1712912425300,,10010000000000000,20171007000917,250,8.769,1750,1750,1750,30.14,01,09,S11,DT3851D2,9,,,,,
1712912525700,M7EC009427,10010005H000000F0,20171004094050,246,9.957,1192,1192,1117,22.06,01,12,H31,DT3851D1, ,43,QZA,20171031,C,
1712912820100,L7BC015983,B00100110H0000000,20171007080055,242,9.45,1642,1527,1642,29.59,01,11,H31,DT3851D1, ,41,QZA,20171031,Y,
1712912825100,L7BC015983,B00100110H0000000,20171007080117,242,9.5,1650,1535,1650,29.37,01,11,H31,DT3851D1, ,41,QZA,20171031,Y,
1712912920600, ,10010000000000000,20171007022120,242,8.25,1595,1565,1595,25.4,01,09,H31,AN2233Z1, ,,,,,
1712912925100,,10010000000000000,20171007012655,250,8.206,1745,1650,1745,28.21,01,09,S11,DT3851D2,9,,,,,
1712912925200,,10010000000000000,20171007013611,250,8.206,1644,1550,1644,26.58,01,09,S11,DT3851D1,9,,,,,
1712912925600, ,10010000000000000,20171007022139,242,8.95,1595,1565,1595,27.37,01,09,H31,AN2233Z1, ,,,,,
1712913120100, ,10010000000000000,20171006012533,242,11.043,1740,1627,1740,35.71,01,19,H31,DT0159D1, ,,,,,
1712913120200, ,10010000000000000,20171006013502,246,11.041,1646,1531,1646,32.96,01,09,H31,DQ0139D1, ,,,,,
1712913120300,MK4BK51040,10010011200000000,20171006014443,242,10.793,1542,0,0,31.93,01,10,H31,DQ0139D1,1,33,QZA,20171125,A,
1712913125200,MK2B433004,10010011H00000000,20171006013317,246,9.462,1646,1531,1646,28.62,01,01,H31,DQ0139D1, ,41,QZA,20171105,A,
1712913125400,MK4BK51027,10010011200000000,20171006015147,242,11.02,1542,0,0,32.5,01,01,H31,DQ0139D1,1,33,QZA,20171125,A,
1712913320200,M7EC009613,20030005200000080,20171006025301,250,10.577,1550,1550,1550,32.17,08,01,S11,DQ0199D2,1,43,QZA,20171031,C,
1712913320300,M7BC007563,20030005200000080,20171006030135,250,10.575,1550,1550,1550,32.16,08,01,S11,DQ0199D2,1,43,QZA,20171031,C,
1712913320400,MK4BK51019,10010011200000000,20171006031017,242,10.797,1542,0,0,31.78,01,01,H31,DQ0139D1,1,33,QZA,20171125,A,
1712913325300,,10010000000000000,20171006030040,250,10.797,1550,1550,1550,32.84,01,09,S11,DQ0199D2,9,,,,,
1712913325400,,10010000000000000,20171006030925,250,10.796,1550,1550,1550,32.83,01,09,S11,DQ0199D2,9,,,,,
1712913520500,MK4BK51024,10010011200000000,20171006054525,242,9,1645,1610,1645,28.25,01,01,H31,DQ0139D1, ,33,QZA,20171125,A,
1712914220500,L7DC005960,100100170H000000D,20171007152316,250,10.803,1650,1650,1650,34.98,01,01,S11,IU4820D1,1,43,QZA,20171031,Y,
1712914220500,L7DC005960,100100170H000000D,20171007152316,250,10.803,1650,1650,1650,34.98,01,01,S11,IU4820D1,1,43,QZA,20171031,Y,
1712914225400,L7EC010353,10010005040000000,20171007152328,250,11.249,1644,1644,1644,36.43,01,01,S11,IU4820D1,1,43,QZA,20171031,C,
1712914225400,L7EC010353,10010005040000000,20171007152328,250,11.249,1644,1644,1644,36.43,01,01,S11,IU4820D1,1,43,QZA,20171031,C,
1712914320100,,10010011200000000,20171006004611,242,8.5,1745,0,0,28.34,01,09,H31,DT3850D9,1,,,,,
1712914320500,,10010011200000000,20171006011602,242,5.8,1742,0,0,19.46,01,09,H31,AN2233Z1,1,,,,,
1712914325500, ,10010011200000000,20171006011548,246,5.8,1746,0,0,19.5,01,09,H31,DT3850D9,1,,,,,
1712914425100,,10010011020000020,20171009025051,242,10.382,1292,0,0,25.5,01,09,H31,DT0170D1,1,,,,,
1712914520600, ,1001001104000000D,20171009043123,250,11.073,1297,1297,1297,28.29,01,09,S11,DT0170D1,1,,,,,
1712914525600, ,1001001104000000D,20171009043130,250,10.975,1297,1297,1297,28.04,01,09,S11,DT0170D1,1,,,,,
1712914620600,,10010011020000000,20171009024101,246,11.438,1293,1293,1168,26.5,01,09,H31,DT0170D1, ,,,,,
1712914625600, ,1001001104000000D,20171009024245,242,11.43,1289,1289,1164,26.68,01,09,H31,DT0170D1, ,,,,,
1712914820100,L7EC011404,B0010011011000030,20171005051308,242,8,1517,1517,1517,23.055,01,10,H31,DT0159D1, ,3H,QZA,20171130,C,
1712914920200,MK1BK76005,20030005H00000000,20171005073631,242,8.424,1742,1750,1750,28.15,08,10,H31,DT0145D1,1,33,QZA,20171120,A,
1712914925100,M7EC010572,20030005H000000D0,20171005072534,242,8.424,1742,1742,1742,27.9,08,12,H33,DT0145D1,1,43,QZA,20171130,C,
1712914925200,,20030005H000000D0,20171005073649,242,8.15,1740,0,0,27,08,09,H33,DT0145D1,1,,,,,
1712914925400,,10010004070040080,20171005084800,241,10.51,1742,0,0,34.31,01,09,H31,DT0144D1,1,,,,,
1712915025400,,20030005H000000D0,20171005070141,242,8.552,1692,1700,1700,27.62,08,09,H31,DT0145D1,1,,,,,
1712915025600,MK1BK76005,20030005H00000000,20171005072607,242,8.668,1742,1742,1667,28.28,08,10,H31,DT0145D1, ,33,QZA,20171120,A,
1712915120100, ,100100050C0040000,20171005003829,242,5.8,1692,1692,1567,18.06,01,09,H31,DT0159D1, ,,,,,
1712915120500,,20030005H000000D0,20171005011121,242,8.554,1692,0,0,27.68,08,09,H31,DT0145D1,1,,,,,
1712915125100, ,100100050C0040000,20171005003821,242,5.8,1692,1692,1565,17.9,01,09,H31,DT0159D1, ,,,,,
1712915220500,L7BC016797,100100110H0000000,20171005233723,242,8.307,1742,1750,1750,27.68,01,11,H31,DT0148D1,1,43,QZA,20171130,C,
1712915225500,,100100110H0000000,20171005233855,242,8.311,1742,1750,1750,27.65,01,09,H31,DT0148D1,1,,,,,
1712915320100,,100100050C0040000,20171005024716,242,8.554,1692,0,0,27.75,01,09,H31,DT0159D1,1,,,,,
1712915320300,,100100050C0040000,20171005030258,242,8.557,1692,0,0,27.46,01,09,H31,DT0159D1,1,,,,,
1712915320500,,100100050C0040000,20171005031840,242,8.554,1692,1700,1700,27.53,01,09,H31,DT0159D1,1,,,,,
1712915325100,,100100050C0040000,20171005024733,242,8.553,1692,0,0,27.37,01,09,H31,DT0159D1,1,,,,,
1712915325400,,100100050C0040000,20171005031112,242,8.552,1692,0,0,27.37,01,09,H31,DT0159D1,1,,,,,
1712915325500,,100100050C0040000,20171005031905,242,8.552,1692,1700,1700,27.4,01,09,H31,DT0159D1,1,,,,,
1712915520600,,10010000000000000,20171005023925,242,8.554,1692,1700,1700,27.59,01,09,H31,DT0145D1,1,,,,,
1712915525600,,20030005H00000000,20171005023941,242,8.549,1692,1700,1700,27.65,08,09,H31,DT0145D1,1,,,,,
1712915720100,,100100050C0040000,20171005193658,242,8.671,1740,1680,1740,28.37,01,09,H31,DT0159D1, ,,,,,
1712915725100,,100100050C0040000,20171005193718,242,8.664,1740,1680,1740,28.37,01,09,H31,DT0159D1, ,,,,,
1712915820500,,100100050C0040000,20171005205506,246,8.548,1696,1700,1700,28.03,01,09,H31,DT0145D1,1,,,,,
1712915825500,,100100050C0040000,20171005205555,246,8.546,1696,1700,1700,28.09,01,09,H31,DT0145D1,1,,,,,
1712915920500,,100100110H0000040,20171005214332,246,8.667,1696,1700,1700,28.28,01,09,H31,DT0145D1,1,,,,,
1712916320600, ,10010000000000000,20171008104803,242,11.545,1192,1192,1067,24.4,01,19,H31,AN4444Z1, ,,,,,
1712916325700, ,10010000000000000,20171008104836,250,9.009,1200,1200,1075,19.87,01,19,H31,AN4444Z1, ,,,,,
1712916520500,M7EC009385,20030005H00000000,20171007124426,246,8,1300,1300,1196,19.7,08,01,S15,DT3851D1,1,42,QZA,20171031,C,
1712916520600,O7F0001678,B0010002300000200,20171007125600,242,10,1392,1365,1392,26.76,01,12,H31,AN4444Z1, ,43,QZA,20171031,C,
1712916525500,I7A0029710,10010000000000000,20171007124454,246,8.704,1396,1396,1221,22.09,01,10,H31,DT3851D1, ,43,QEA,20171014,A,
1712916525600, ,10010000000000000,20171007125604,242,9.45,1392,1365,1392,25.34,01,19,H31,AN4444Z1, ,,,,,
1712917220400, ,10010000000000000,20171005192903,242,9.71,1746,1715,1746,32.53,01,09,H31,DT0144D1, ,,,,,
1712917225400,,10010000000000000,20171005192922,242,9.45,1742,0,0,31.71,01,09,H31,DT0144D1,1,,,,,
1712917625100,L7E0004374,10010011020000020,20171006101927,242,9.912,1730,1627,1730,31.84,01,01,H31,AP1055E5, ,43,QZA,20171031,C,
1712918515100, ,10010005J00000000,20171006014820,243,8.25,1245,1090,1245,18.21,01,09,H31,GT4444C1, ,,,,,
1712918615800,M7FC004258,100100111000000A0,20171006034446,247,10.403,1000,1000,1000,20.49,01,00,S11,AT3482D1,1,43,QZA,20171031,C,
